"","jobID","Formula","Date_day","MD_Amp","MD_Steam","MD_Temp","MD_Temp_PL","MD_Performance","Status"
"1",40317,"553SPF-WD",2019-05-31,363,1029,75.5,88.5,15,"TRUE"
"2",40320,"552SF-WD",2019-05-31,357,1013,76,89,14,"TRUE"
"3",40327,"552S-KN    PIG STR",2019-06-01,350,1069,74,87,16,"TRUE"
"4",40337,"552SF-WD",2019-06-01,340.5,1022.5,73,87,15,"TRUE"
"5",40342,"553LF-WD  PIG GRW",2019-06-01,361,1037,76,89,15,"TRUE"
"6",40360,"552S-KN    PIG STR",2019-06-03,314,1022.5,74,87,15,"TRUE"
"7",40368,"552SF-WD",2019-06-04,324.5,1018.5,74,86,16,"TRUE"
"8",40376,"552SF-WD",2019-06-04,321.5,1018,73,85,16,"TRUE"
"9",40382,"552SF-WD",2019-06-04,297,1027.5,76,84.5,15,"TRUE"
"10",40387,"552S-KN    PIG STR",2019-06-04,303,1025,74,85,15,"TRUE"
"11",40390,"552SF-WD",2019-06-04,296,1019,76,88,14,"TRUE"
"12",40396,"552SF-WD",2019-06-04,342,1056,73,87,16,"TRUE"
"13",40400,"553LFOM-SWD  PIG GRW",2019-06-04,288,1006.5,76,88.5,15,"FALSE"
"14",40402,"552SF-WD",2019-06-04,335.5,1008,73.5,86,15,"TRUE"
"15",40426,"552S-KN    PIG STR",2019-06-05,356,1016,72,86,16,"TRUE"
"16",40431,"552SF-WD",2019-06-05,358,1028,73,89,16,"TRUE"
"17",40446,"566     GEST SOW",2019-06-06,326,1014,74,87,15,"TRUE"
"18",40451,"552S-KN    PIG STR",2019-06-06,350,1019,74,87,15,"TRUE"
"19",40462,"552SF-WD",2019-06-06,356.5,1014.5,70,86,15,"TRUE"
"20",40489,"552SF-WD",2019-06-07,360,1017,69,83.5,16,"TRUE"
"21",40508,"552S-KN    PIG STR",2019-06-08,354,1045,71,85,16,"TRUE"
"22",40595,"553SPF-WD",2019-06-11,362,1077.5,73.5,87.5,14.5,"TRUE"
"23",40598,"552S-KN    PIG STR",2019-06-11,350.5,1021.5,70,88.5,15,"TRUE"
"24",40599,"S2LT    PIG GRW",2019-06-11,304,1021,71,85,15,"TRUE"
"25",40601,"562F   PIG BRD STR",2019-06-11,358,1037.5,69,86,15,"TRUE"
"26",40603,"552SF-WD",2019-06-11,332.5,1045.5,70,86.5,15,"TRUE"
"27",40604,"553LF-WD  PIG GRW",2019-06-11,352.5,1091,70,86,15,"TRUE"
"28",40607,"553L    PIG GRW",2019-06-11,359,1053,69,86,16,"TRUE"
"29",40610,"552S-KN    PIG STR",2019-06-11,350,1038,70,86,16,"TRUE"
"30",40612,"552SF/552SFPL  PIG STR",2019-06-11,358,1122,70,88,16,"TRUE"
"31",40614,"553SPF-WD",2019-06-11,358.5,1043.5,69.5,87,15,"TRUE"
"32",40617,"553LF-WD  PIG GRW",2019-06-11,355,1014,71,85,15,"TRUE"
"33",40640,"552S-KN    PIG STR",2019-06-12,313,1038.5,70,82.5,15,"TRUE"
"34",40643,"552SF-WD",2019-06-12,352,1014,69,84,16,"TRUE"
"35",40645,"552SF-WD",2019-06-12,353,1025,69,84,16,"TRUE"
"36",40655,"553LF-WD  PIG GRW",2019-06-13,348,1044,69,85,16,"TRUE"
"37",40669,"552S-KN    PIG STR",2019-06-13,324.5,1063.5,69.5,87,15,"TRUE"
"38",40674,"552SF-WD",2019-06-13,346,1018,69,86,15,"TRUE"
"39",40681,"553L    PIG GRW",2019-06-14,340,1030,70,84,16,"TRUE"
"40",40708,"552/S1T   PIG GRW2",2019-06-14,304,1012,69,83,15,"TRUE"
"41",40749,"552S-KN    PIG GRW2",2019-06-16,295,1117,69,82,16,"TRUE"
"42",40753,"552SF-WD",2019-06-16,317,1041,69,84,14,"TRUE"
"43",40884,"552SF-WD",2019-06-20,313,1036,71,81,15,"TRUE"
"44",40900,"552SF-WD",2019-06-21,328.5,1479,74.5,86,18,"TRUE"
"45",40905,"552SF/552SFPL  PPIG GRW2",2019-06-21,329,1574,73,87,20,"TRUE"
"46",40908,"552SF-WD",2019-06-21,337,1502,73.5,88,21,"TRUE"
"47",40912,"552S-KN    PIG GRW2",2019-06-21,313,1595,73,87,21,"TRUE"
"48",40915,"553LF-WD  PIG FIN1",2019-06-21,251,1070,73,84,14,"FALSE"
"49",40917,"567SF-SWD",2019-06-21,226,1047,74,79,13,"FALSE"
"50",40921,"552SF-WD",2019-06-22,342.5,1431,70,84,20,"TRUE"
"51",40923,"552SF-WD",2019-06-22,348,1555,71,84,20,"TRUE"
"52",40927,"553SPF-WD",2019-06-22,355,1385,71,86,19,"TRUE"
"53",40930,"552SF/552SFPL  PPIG GRW2",2019-06-22,350,1418,70,85,19,"TRUE"
"54",40931,"552SF-WD",2019-06-22,341,1383,71,85,19,"TRUE"
"55",40933,"553L     PIG FIN1",2019-06-22,342,1343,71,85,20,"TRUE"
"56",40939,"553L     PIG FIN1",2019-06-22,302.5,1394,74,86,17,"TRUE"
"57",40941,"552S-KN    PIG GRW2",2019-06-22,320.5,1617.5,72,86,20,"TRUE"
"58",40945,"562     GILT GRW",2019-06-22,351,1386,70,85,18,"TRUE"
"59",40947,"552SF/552SFPL  PPIG GRW2",2019-06-22,321,1150,72,87,19,"TRUE"
"60",40948,"553SPF-WD",2019-06-22,357,1423,72,88,19,"TRUE"
"61",40951,"553LF-WD  PIG FIN1",2019-06-22,328,1411,74,87,17,"TRUE"
"62",40954,"553LF-WD  PIG FIN1",2019-06-22,312,1331.5,74,86,17,"TRUE"
"63",40957,"552SF-WD",2019-06-22,354.5,1498,71,85,20,"TRUE"
"64",40962,"552SF-WD",2019-06-23,355,1480,72,87,20,"TRUE"
"65",40967,"552SF-WD",2019-06-23,292,1032,71,81,14,"TRUE"
"66",40976,"552SF-WD",2019-06-23,309.5,1093,72,85,15,"TRUE"
"67",40981,"552S-KN    PIG GRW2",2019-06-24,284,1130,70,83,17,"FALSE"
"68",40982,"553SPF-WD",2019-06-24,297,1038,70,82,14,"TRUE"
"69",40987,"553L     PIG FIN1",2019-06-24,333,1135,69,85,19,"TRUE"
"70",40990,"553L     PIG FIN1",2019-06-24,288,1029,70,83,15,"FALSE"
"71",40993,"552SF-WD",2019-06-24,354,1467,72,87,18,"TRUE"
"72",41000,"552S-KN    PIG GRW2",2019-06-24,311.5,1641,74,88,21,"TRUE"
"73",41002,"552S-KN    PIG GRW2",2019-06-24,325,1635,72,88,21,"TRUE"
"74",41004,"552SF-WD",2019-06-24,306,1107.5,72,85,15,"TRUE"
"75",41008,"552SF-WD",2019-06-24,266,1014,74,88,14,"FALSE"
"76",41009,"552SF-SWD",2019-06-24,268,1074,75,86,14,"FALSE"
"77",41015,"566S/SP6 GEST SOW (SPEC PLF only)",2019-06-24,354,1105,70,84.5,20,"TRUE"
"78",41016,"552SF-WD",2019-06-24,351.5,1032.5,69.5,85,18,"TRUE"
"79",41018,"553SPF-WD",2019-06-24,351,1310,71,85,19,"TRUE"
"80",41034,"552SF/552SFPL  PPIG GRW2",2019-06-25,347.5,1139,71,87,17,"TRUE"
"81",41036,"562     GILT GRW",2019-06-25,352,1241,70,88,18,"TRUE"
"82",41038,"552SF-WD",2019-06-25,362.5,1353.5,69,85,18,"TRUE"
"83",41042,"552SF-WD",2019-06-25,352.5,1312.5,70,85,18,"TRUE"
"84",41045,"552SF-SWD",2019-06-25,302,1106,73,85,15,"TRUE"
"85",41049,"552S-KN    PIG GRW2",2019-06-25,315,1144,71,86,19,"TRUE"
"86",41051,"552SF-WD",2019-06-25,321,1208,71,83,18,"TRUE"
"87",41070,"552S-KN    PIG GRW2",2019-06-26,296,1144.5,71,81,18,"TRUE"
"88",41072,"552S-KN    PIG GRW2",2019-06-26,308,1595,75,86,20,"TRUE"
"89",41076,"553SPF-WD",2019-06-26,355,1589,73,86,19,"TRUE"
"90",41078,"562F   GILT GRW",2019-06-26,332,1096,71,86,18,"TRUE"
"91",41080,"562     GILT GRW",2019-06-26,345,1382,70,83,18,"TRUE"
"92",41082,"553L     PIG FIN1",2019-06-26,348,1427,71,85,20,"TRUE"
"93",41085,"553SPF-WD",2019-06-26,353,1411,71,85,19,"TRUE"
"94",41088,"552SF-WD",2019-06-26,347,1371,72,85,19,"TRUE"
"95",41092,"566S/SP6 GEST SOW (SPEC PLF only)",2019-06-26,348,1049.5,69.5,84.5,17,"TRUE"
"96",41093,"552S-KN    PIG GRW2",2019-06-27,328.5,1105,69.5,81.5,18,"TRUE"
"97",41105,"562     GILT GRW",2019-06-27,335,1065,70,83,17,"TRUE"
"98",41107,"552S-KN    PIG GRW2",2019-06-27,344.5,1383,74,88,20.5,"TRUE"
"99",41112,"552SF-WD",2019-06-27,357.5,1541.5,71,85,20,"TRUE"
"100",41115,"552SF-WD",2019-06-27,301,1166,73,84,15,"TRUE"
"101",41119,"552SF-SWD",2019-06-27,324,1176,73,84.5,16,"TRUE"
"102",41122,"552SF-WD",2019-06-27,304,1030,71,83,15,"TRUE"
"103",41126,"562F   GILT GRW",2019-06-27,356,1160,70,86,17,"TRUE"
"104",41127,"552SF-WD",2019-06-27,350,1515,72,86,19,"TRUE"
"105",41138,"552S-KN    PIG GRW2",2019-06-28,286,1310,70,82,18,"FALSE"
"106",41143,"553L     PIG FIN1",2019-06-28,341,1492,71,85,21,"TRUE"
"107",41148,"552S-KN    PIG GRW2",2019-06-28,347,1695,70,85,21,"TRUE"
"108",41153,"552SF-WD",2019-06-28,339,1637,70,84,21,"TRUE"
"109",41156,"553SPF-WD",2019-06-28,348,1515,72,85,19,"TRUE"
"110",41158,"562     GILT GRW",2019-06-28,362.5,1561,72,87,19,"TRUE"
"111",41164,"552SF-WD",2019-06-28,349,1380,72,86,19,"TRUE"
"112",41166,"553LF-WD  PIG FIN1",2019-06-28,355,1493,72,87,20,"TRUE"
"113",41170,"552/S1T   PIG GRW2",2019-06-29,290,1281,72,86,17,"FALSE"
"114",41180,"552S-KN    PIG GRW2",2019-06-29,288,1116.5,69,81,17,"FALSE"
"115",41183,"552SF-WD",2019-06-29,361,1488,71,85,21,"TRUE"
"116",41186,"553SPF-WD",2019-06-29,360,1562,72,88,20,"TRUE"
"117",41188,"552SF-WD",2019-06-29,352,1424,70,84,20,"TRUE"
"118",41192,"562     GILT GRW",2019-06-29,165,1322,83,90,20,"FALSE"
"119",41193,"553L     PIG FIN1",2019-06-29,331,1631.5,69,83,21,"TRUE"
"120",41196,"552SF-WD",2019-06-29,315,1414.5,71,83,18,"TRUE"
"121",41198,"553LFOM-SWD  PIG GRW",2019-06-29,297,1408,73,84,18,"TRUE"
"122",41202,"552SF-WD",2019-06-29,337,1407,71,83,20,"TRUE"
"123",41203,"552SF-SWD",2019-06-29,299,1455.5,74,86,18,"TRUE"
"124",41210,"552SF-WD",2019-06-30,333,1483,72,86,19,"TRUE"
"125",41212,"553LF-WD  PIG FIN1",2019-06-30,344.5,1409,71,86,20,"TRUE"
"126",41216,"553L     PIG FIN1",2019-06-30,324,1380,72,85,20,"TRUE"
"127",41219,"553SPF-WD",2019-06-30,343,1373.5,72,85,19,"TRUE"
"128",41222,"552SF-WD",2019-06-30,321,1405.5,72,83,19,"TRUE"
"129",41224,"552SF-WD",2019-06-30,291,1133,73,81,15,"FALSE"
"130",41226,"552SF-WD",2019-07-01,290,1053,73,86,15,"FALSE"
"131",41228,"552SF-WD",2019-07-01,294,1089,70,81,17,"TRUE"
"132",41230,"552S-KN    PIG GRW2",2019-07-01,302,1279,70,83,21,"TRUE"
"133",41236,"552SF-WD",2019-07-01,344,1419,69,81,21,"TRUE"
"134",41239,"553L     PIG FIN1",2019-07-01,315,1364,72,84,18,"TRUE"
"135",41242,"552S-KN    PIG GRW2",2019-07-01,294,1358,72,85,18,"TRUE"
"136",41243,"552SF-WD",2019-07-01,339,1484,70,84,19,"TRUE"
"137",41246,"552S-KN    PIG GRW2",2019-07-01,306.5,1508.5,71,83,19,"TRUE"
"138",41247,"553LF-WD  PIG FIN1",2019-07-01,331,1422,72,85,18,"TRUE"
"139",41263,"552/S1T   PIG GRW2",2019-07-02,263,1112,70,82,17,"FALSE"
"140",41265,"553SPF-WD",2019-07-02,313,1125,70,84,17,"TRUE"
"141",41267,"552F/552FPL   PIG GRW2",2019-07-02,314,1217,70,83,18,"TRUE"
"142",41271,"553L     PIG FIN1",2019-07-02,340,1448,69,84,21,"TRUE"
"143",41273,"552S-KN    PIG GRW2",2019-07-02,303,1557.5,71,85,20,"TRUE"
"144",41275,"552SF-WD",2019-07-02,333,1472,71,84,19,"TRUE"
"145",41279,"562F-WD",2019-07-02,356,1118,70,84,17,"TRUE"
"146",41280,"552SF-SWD",2019-07-02,309,1290.5,71,83,17,"TRUE"
"147",41287,"553LF-WD  PIG FIN1",2019-07-02,251,1128,75,81,18,"FALSE"
"148",41293,"552SF-WD",2019-07-03,338,1104,69,84,18,"TRUE"
"149",41296,"563F   GILT FIN",2019-07-03,338.5,1171.5,71,82.5,18,"TRUE"
"150",41297,"552SF-WD",2019-07-03,329.5,1318.5,70,84,19,"TRUE"
"151",41300,"552/S1T   PIG GRW2",2019-07-03,287,1393,71,82,19,"FALSE"
"152",41301,"552SF-WD",2019-07-03,337.5,1654,71,83,21,"TRUE"
"153",41303,"552S-KN    PIG GRW2",2019-07-03,295,1485,71,85,21,"TRUE"
"154",41306,"552S-KN    PIG GRW2",2019-07-03,291,1183.5,69,81,18,"FALSE"
"155",41314,"553L     PIG FIN1",2019-07-03,332.5,1292.5,70,82,20,"TRUE"
"156",41318,"553LFOM-SWD    PIG FIN1",2019-07-03,255,1229.5,73,82,15,"FALSE"
